,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA5_close,EMA10_close,EMA14_close,EMA20_close,EMA30_close,EMA100_close,EMA200_close,EMA100_volume,EMA200_volume,SMA5_close,SMA10_close,SMA20_close,SMA30_close,market_cap_approx,EMA5_marketcap,EMA10_marketcap,EMA14_marketcap,EMA20_marketcap,EMA30_marketcap,EMA100_marketcap,EMA200_marketcap,SMA5_marketcap,SMA10_marketcap,SMA20_marketcap,SMA30_marketcap,RSI,MACD,MACD_signal,MACD_diff,BB_high,BB_low,BB_mid,BB_width,ATR,OBV,Stoch_K,Stoch_D,ADX,CCI,Williams_R,ROC,MFI,daily_return,cumulative_return,volatility_20d,volume_change,QQQ,SPX,UUP,EURUSD,GOLD,SILVER,OIL,BSV,DGS10,DFF,CPIAUCSL,UNRATE,M2SL,GDP,DEXUSEU,DTWEXBGS,T10Y2Y,VIXCLS,fear_greed_index,google_trends_btc,bc_market_price,bc_hash_rate,bc_difficulty,bc_n_transactions,bc_n_unique_addresses,bc_total_bitcoins,bc_market_cap,bc_miners_revenue,bc_transaction_fees,bc_mempool_size,cm_adractcnt,cm_txcnt,cm_txtfrvaladjusd,cm_txtfrvalmeanusd,cm_hashrate,cm_isstotusd,cm_feetotusd,cm_diffmean
Stoch_K,0.12780083115794805,0.13770565974233767,0.14207736355745715,0.15011141233593028,0.05673844246760396,,,0.1166088295664016,0.09105311528649147,0.07777572679194196,0.06424673421000188,0.050480561192951225,0.02797825182899243,0.023756976186015,-0.002468219013949428,-0.011591224325250442,0.11294954831679972,0.08164483685340247,0.04908366083088908,0.03777371827348345,0.10342678786811765,0.08528437920488835,0.06441268328215677,0.05280101360532681,0.040496039576152706,0.027574777725500547,0.00889863874071765,0.008320430483268174,0.08207160790554417,0.05540585068018198,0.026914256120410294,0.015399242925177416,0.8138184138516554,0.47984948920917414,0.3060099879267208,0.6706489567031837,0.06386078019309568,0.03227434330543845,0.04908366083088908,0.12485587240726649,0.016229448408419552,0.1327531184888514,1.0,0.9205913462713702,0.09345475836102839,0.8691106324410582,0.9999999999999999,0.7645596451422835,0.6860508780352984,0.4265444571711911,0.1501114123359301,-0.016525951354252662,0.004980075780520243,0.10726326505207658,0.09745316013559717,0.04108631622811866,0.09460185239624183,0.09386497085973435,0.09057456722889694,-0.1703351724758823,0.12026848431827204,0.052243189209815945,0.0957184479850661,0.06164330759787276,0.08591007298841329,-0.0872339960182689,0.07865151329463302,0.09997556421774283,-0.010487484370158761,0.025032855750323584,-0.19837882214396985,0.43487227451852084,0.1256753664321712,0.12792494487780692,0.1087847946677444,0.10179650273143423,0.09931171845260309,0.03918517190646014,0.08825967988862875,0.11466690427192544,0.1916703864079453,0.02544142993021119,0.11456728989621916,0.041820336982338016,-0.010112571657461671,0.016827101639666754,0.02820771798199174,-0.001674711021945319,0.027490594388614356,0.05616030374245761,0.0101572391198428
Stoch_D,0.15319204805207484,0.15653592580032138,0.1600515329133776,0.16148812915402477,0.08955587713292323,,,0.13619009380693134,0.10901516130127613,0.09387944210986794,0.07801831280717025,0.06155220204271025,0.03336172432611961,0.027662423781522213,0.0012568944412178307,-0.00981221886192425,0.1353824926560915,0.10019364464818087,0.06042747810920273,0.04602533417488709,0.13274598091993575,0.11069709177303579,0.08520325805617757,0.07079434942537435,0.05540347327089181,0.03913807856579418,0.013916233544437294,0.0118148215754932,0.10725921027627122,0.07484455474400505,0.037915444143066676,0.023132687768254116,0.8177301273671734,0.5639957714672968,0.38124514361567474,0.7158418727629232,0.07626979270522843,0.04233639188992919,0.06042747810920273,0.1290267397428603,0.019366579065985188,0.14361292053321464,0.9205913462713702,1.0,0.10736450009983096,0.8779947184880756,0.9205913462713705,0.7896734507139116,0.757698233448878,0.16375430624475387,0.16148812915402483,-0.031520290079532845,0.00806950845610123,0.11612973900273243,0.10599723801809072,0.04442209875552242,0.10690189787358197,0.1017573043909515,0.10125757615775284,-0.18128617779808828,0.12866115100694211,0.05646151848291556,0.1014545186096237,0.06568840513496634,0.09248807357264599,-0.09396994448475031,0.08421509860459826,0.10892098896190743,-0.014538186655884739,0.02569015189803318,-0.2123881011479556,0.5133937654183989,0.13733709505656275,0.1533136449726668,0.11791400996397151,0.10973989198997475,0.10289665555729251,0.05081723123970738,0.09447293275022321,0.14112492077824346,0.2245416948841621,0.03873210483481743,0.11690803688258301,0.04384831162750628,-0.020791236547618046,0.03437595037106907,0.052051887515658264,-0.005560093180190851,0.01771846338654047,0.06372281098410938,0.015865438069285934
ADX,-0.16026196175312385,-0.1574473863857064,-0.1641583100426771,-0.15978498831668225,-0.014701093807279198,,,-0.16169330834173035,-0.16534228824789374,-0.16857780742120487,-0.173188306780788,-0.17933083137542888,-0.19556580849928323,-0.20590433206063985,-0.0948670310653272,-0.09768448405302861,-0.16125575992882732,-0.16450955224775685,-0.17337628406459976,-0.18266120575958478,-0.08164584284404809,-0.08170361553235465,-0.08648620041742765,-0.09322603781501615,-0.10464879301589392,-0.12200027700073308,-0.1666091594048626,-0.1799336375891266,-0.07786285306207137,-0.08123351202655951,-0.10005082463647393,-0.1283186005014095,0.19687498523175584,0.12231794979771517,0.11910404714794268,0.033002480162360626,-0.1369134714269097,-0.21220945188740395,-0.17337628406459976,0.44345587989334034,0.009507358807889403,-0.09308401383548602,0.09345475836102839,0.10736450009983096,1.0,0.06580028456239402,0.09345475836102834,0.09255827786283743,0.1360373963591003,0.015195384626440921,-0.15978498831668228,0.28724249299280447,-0.02869949112398272,-0.1532850568987388,-0.15631086551933662,-0.13421555660088866,0.014857992158777974,-0.20150204425552487,-0.19185586956655,0.035689885703920204,-0.1544076160739337,-0.07975828846363321,-0.03891600730028948,-0.12106322180105869,-0.007053956022274331,-0.16023180811253113,-0.12492118940782118,0.014058338788609417,-0.11361518397535338,-0.035893668528724984,-0.12996646993767083,0.0356838669524376,-0.011583878428665165,-0.16019729199438373,-0.16657212891376896,-0.16369737396939776,-0.08048593410038463,0.210655814084626,-0.12470604509845179,-0.16307625025449266,-0.03093155243483847,0.057284278198886644,0.06382568055393215,0.11372992172928104,-0.15380912755872128,-0.08462357728939114,-0.050001659832291344,-0.1384749065814427,-0.12504575556793562,0.03184830115530319,-0.13021630444587343
CCI,0.08924975374455996,0.0968818881826276,0.10342456127606163,0.1055228033524145,0.04526436171737689,,,0.07332266044424844,0.046067942673666276,0.031306737745636415,0.01562093234462382,-0.0011939449290785612,-0.03103118432491381,-0.032633349107034845,-0.06807407875245206,-0.08085958431141833,0.07003604117741187,0.03633506165140674,0.0004298910079689599,-0.015552391670192154,0.09402954377880104,0.0705660391863733,0.04282023901032205,0.027235245077963165,0.010427272242205554,-0.00794758988241169,-0.044828689741319226,-0.04931241843450979,0.066679636049063,0.03173144230206035,-0.007303672959262368,-0.023785105012138614,0.8502570504293476,0.5459221011169767,0.3724344958839339,0.6814676236912593,0.008732372254121872,-0.008770625999694706,0.0004298910079689599,0.056796319055905126,-0.07506598010161833,0.08997742471250819,0.8691106324410582,0.8779947184880756,0.06580028456239402,1.0,0.8691106324410585,0.7546762831585038,0.7240225774114643,0.32138584367171036,0.10552280335241429,-0.07918840212888968,0.011177428765555256,0.0679861665999564,0.057927179380345785,0.04474186896539357,0.050928819325750184,0.057712546683800464,0.05243730565278472,-0.1208476924005442,0.04994595537427783,0.07828166248717347,0.11465105990237244,0.06782076350598926,0.02522821654227086,-0.09015521430746891,0.07822957567561112,0.05207479796823439,0.005398287678711622,-0.03479094351412954,-0.21559184564611594,0.48258599253823775,0.07717751741754059,0.0893679011167406,0.08298542025370778,0.07507761000005508,0.08208084448891591,0.08872915757758894,0.08300977437231392,0.0745855641787566,0.16502639596306934,0.03548326219563695,0.11504656171048125,0.0228031380218573,-0.0009638400610404795,0.034834763688399065,0.04657266142005369,-0.00014637329310393196,0.032698523088029015,0.06418376754662544,0.01689432333239739
Williams_R,0.12780083115794816,0.13770565974233767,0.1420773635574573,0.1501114123359303,0.05673844246760395,,,0.11660882956640169,0.09105311528649163,0.07777572679194206,0.0642467342100019,0.05048056119295129,0.02797825182899251,0.023756976186015116,-0.0024682190139494863,-0.011591224325250544,0.1129495483167998,0.08164483685340256,0.04908366083088915,0.03777371827348354,0.1034267878681177,0.0852843792048884,0.06441268328215688,0.05280101360532681,0.04049603957615278,0.02757477772550061,0.008898638740717715,0.00832043048326821,0.08207160790554419,0.05540585068018202,0.026914256120410325,0.015399242925177466,0.8138184138516555,0.47984948920917403,0.30600998792672096,0.6706489567031839,0.06386078019309573,0.03227434330543857,0.04908366083088915,0.12485587240726646,0.016229448408419545,0.13275311848885127,0.9999999999999999,0.9205913462713705,0.09345475836102834,0.8691106324410585,1.0,0.7645596451422836,0.6860508780352984,0.42654445717119116,0.15011141233593017,-0.01652595135425276,0.004980075780520251,0.10726326505207665,0.09745316013559735,0.04108631622811884,0.09460185239624166,0.09386497085973455,0.09057456722889709,-0.17033517247588223,0.12026848431827207,0.05224318920981617,0.09571844798506628,0.06164330759787298,0.08591007298841313,-0.08723399601826867,0.07865151329463328,0.0999755642177427,-0.010487484370158532,0.025032855750323428,-0.19837882214396993,0.4348722745185209,0.12567536643217142,0.12792494487780687,0.10878479466774456,0.10179650273143441,0.09931171845260323,0.03918517190646003,0.08825967988862898,0.11466690427192558,0.1916703864079453,0.025441429930211097,0.11456728989621921,0.04182033698233799,-0.010112571657461641,0.016827101639666796,0.028207717981991766,-0.0016747110219452698,0.027490594388614394,0.05616030374245761,0.010157239119842867
ROC,0.09674181800009976,0.10304422603702837,0.10722822815094873,0.11120997678438807,0.06897170480563566,,,0.08395169933820473,0.055196934384152,0.03814894524109756,0.019654289453940474,-0.0003121523460931574,-0.03857372093215217,-0.046411471053762074,-0.049539640527615135,-0.059203379945918476,0.08363630822624547,0.049418503837119314,-5.895872853402609e-05,-0.018094694858918656,0.10647452286455329,0.09167527070738772,0.06273099582753101,0.044628523454630795,0.02434338484888825,0.0016634326542069864,-0.044225673447071505,-0.052535914056724906,0.09203330625875117,0.05432492249414676,0.003118984201192991,-0.01852974564246097,0.8232500529319661,0.6436718943510217,0.45809771396398696,0.7397896987761122,0.017167150370653615,-0.019139787696104332,-5.895872853402609e-05,0.15521121927637732,-0.04969069663208963,0.12693980688699572,0.7645596451422835,0.7896734507139116,0.09255827786283743,0.7546762831585038,0.7645596451422836,1.0,0.7876298952459845,0.28988792599805907,0.1112099767843881,-0.05273866419718239,-0.0038630337755536123,0.06870425777562637,0.05035673801900415,0.012842610910295017,0.08878187409162348,0.036544591470457084,0.04716458244618854,-0.17069682387980528,0.06967106508739389,0.026282832029725887,0.09025467326326547,0.024181108923932326,0.08229513107939314,-0.15820224052300677,0.04091168224897425,0.08992275605261503,-0.03029228054860228,-0.013721694629982564,-0.2135593852024158,0.5329812562003731,0.07228325983126697,0.0969235315710007,0.06116068940239494,0.05133571044638619,0.08677486509685493,0.1092494443673497,0.05019595255213019,0.08521453565815172,0.20905096825966116,0.029166049095468348,0.10644358274808452,0.01434307461625593,-0.018275769709927423,0.012979725871300578,0.02158550946720531,-0.0108086930655152,0.0059366348901440874,0.02959135458078135,0.0012165079773413866
MFI,0.07353036314336027,0.07685618607782271,0.08106369635980533,0.08148970634166604,0.03502427022425212,,,0.061380967960980415,0.036067292859107335,0.019747923149794504,0.0012871825164854883,-0.019115731340635198,-0.05797572193993783,-0.06585481880342095,-0.09853023803552931,-0.10806449035214614,0.06189557046041337,0.033498797027681514,-0.017417559729465324,-0.03895082509363074,0.08168195029422626,0.0698143762410565,0.04279861593737438,0.024068647723734404,0.0022690279263430932,-0.022190502445648082,-0.06923013784387753,-0.0773713991894059,0.07180346875203193,0.039845296260340314,-0.019418664399727444,-0.04812200315599053,0.7967172191952057,0.6389616342054777,0.4863000553249188,0.6284614905005993,0.0002250311139439831,-0.03680386875455847,-0.017417559729465324,0.14560304665073498,-0.07217849787014957,0.07629248104729552,0.6860508780352984,0.757698233448878,0.1360373963591003,0.7240225774114643,0.6860508780352984,0.7876298952459845,1.0,0.16178507941116516,0.08148970634166573,-0.07594068876829904,0.0027000550727673267,0.0551770628207718,0.03719613381868852,0.03384143398339292,0.06409337006028994,0.032039682842230896,0.019847311178891817,-0.16772157540231117,0.04091034378786905,0.07018164975179851,0.1305245921823561,0.0554136789708503,0.032994112027743785,-0.14023705064182546,0.06870942676750524,0.0662644071786463,-0.014246443222107373,-0.0474457321523261,-0.2270576517360379,0.5136368323223739,0.08546684409293154,0.0736401246604255,0.07346823344236567,0.06371043358685695,0.08410973554297563,0.0950705217834075,0.07780644750955958,0.06520358371800808,0.1985770869156802,0.08134305831618183,0.13571478651315744,0.0051080899242084195,-0.014733118577272332,0.04766175879050686,0.061166040060163386,-0.0047157583508322404,0.017072332233976473,0.05709219016716146,0.011075418965282267
daily_return,-0.016872211082737405,0.009367363585848845,0.011342122831050518,0.033103549767910176,-0.02516814785447939,,,0.0006009806579604017,-0.006725505325859219,-0.009150588316497177,-0.011257932711928077,-0.013321723360026462,-0.016331356655033442,-0.016430922604457367,-0.021657141945877086,-0.02207746791098699,-0.005725432644397096,-0.010487651157728858,-0.013208427937903793,-0.014158194359682902,0.011169644738994157,-0.004598177675976252,-0.009910748154079004,-0.011986529890823697,-0.014035945673546962,-0.016309877866625237,-0.02024427924774263,-0.01993957268550476,-0.010506063346942079,-0.012478839798320998,-0.015012928307429155,-0.016524065332903754,0.33997556276604596,0.07030228281963995,0.02432494322834737,0.16709317911336896,-0.010029653752931637,-0.016610961825106546,-0.013208427937903793,0.034959746182747845,-0.013008689909123445,0.03462985535158469,0.4265444571711911,0.16375430624475387,0.015195384626440921,0.32138584367171036,0.42654445717119116,0.28988792599805907,0.16178507941116516,1.0,0.033103549767910065,0.012577918446154118,-0.0013954398030853626,0.02163728835306186,0.0157650439228498,0.003280808005271457,0.015032573356548026,0.008848919107766409,0.006744355250250272,-0.05170363622489978,0.020831309600008705,0.007453489657678639,0.029966758524481607,0.009077247693191823,0.021206696206934408,-0.04302209191585842,0.014208449695616026,0.02268520101171359,-0.003688019709291375,-0.005262078560014673,-0.08044850651974776,0.009315316768302231,0.008280008449754905,-0.016851805240478808,0.01298031544698496,0.014483841851311586,0.01560441294541051,-0.0005846900310880484,0.016790968481892897,-0.014683999660021414,0.007591126344510936,-0.004343605614765862,0.03888304164729384,0.00752426658785825,0.0017740387828124233,-0.016657429735359244,-0.018926039560897542,-0.0028717540038404894,0.014064881849362821,0.015261607994450607,-0.010651202058903124
cumulative_return,0.9984631487031016,0.9993292781256965,0.9991805788086249,0.9999999999999996,0.49029795850767427,,,0.9988621408462688,0.9971839030613442,0.9958266850513876,0.9937430909958263,0.9901689579185368,0.9682688109047912,0.9465187958299178,0.6028486613873063,0.5390128309967486,0.9982935417789597,0.9960047162345814,0.9915480176674457,0.9869875605558558,0.8066171877850696,0.8775279600646613,0.8959368701168179,0.9033610476002136,0.9098469018963622,0.9150106099497811,0.9153331139426115,0.8982703723728998,0.8735060058173335,0.8904234574841826,0.9024613749394809,0.9064996284660946,0.1967274395605041,0.3182147350215578,0.3369536016318274,-0.00510512934253789,0.9903827159760208,0.9839360651508039,0.9915480176674457,-0.17408171755820478,0.7232249487691497,0.6462571002544628,0.1501114123359301,0.16148812915402483,-0.15978498831668228,0.10552280335241429,0.15011141233593017,0.1112099767843881,0.08148970634166573,0.033103549767910065,1.0,-0.22928319251426807,0.03204306634093766,0.9192293279472827,0.919319724646334,0.49273741620269657,0.3120454000387544,0.8905368378766374,0.8854466114774239,-0.49823530313067776,0.9113718963365743,0.3238056970753557,0.20448929017760437,0.5101948726875815,0.23311908235145742,0.454851401508952,0.5773305707437301,0.3161442080079638,0.2503806129425677,0.36895340439435476,-0.2590081943917364,0.4528887195796917,0.6746567119120478,0.9984619190624379,0.8078905376829097,0.8201136003897698,0.3381481355207063,-0.48010887764414295,0.6064017719619103,0.9970872354904539,0.6485208222654,-0.13656345002960868,-0.08684034949495407,-0.3855056275363924,0.4498083827462032,0.338950869830887,0.267525189443113,0.4436302675713689,0.39250587770997586,-0.05010595401695396,0.4743519468129071
volatility_20d,-0.23015498564760842,-0.22044427895132304,-0.24129675967378042,-0.22928319251426774,0.19152535499655618,,,-0.2302729604132316,-0.2290591121748061,-0.22719870741690376,-0.22394634261332902,-0.21856580020339253,-0.1989363380506902,-0.19638197089826206,0.3177494652175141,0.33366726413147363,-0.230704867837266,-0.23015175386462883,-0.22436206766770914,-0.21643289743177577,-0.10458820034746505,-0.1041755968028716,-0.0997841384203255,-0.09815405277322785,-0.09739264682129098,-0.097085499295226,-0.08787743912658169,-0.08249815734686736,-0.10265903411878999,-0.09596213964150684,-0.08789509973248066,-0.09883895583012173,-0.14166683968925725,-0.17522925235057,-0.19793181072119487,0.044377861513756084,-0.17130460023312608,-0.2811193487779023,-0.22436206766770914,0.6745429805772191,0.3646068702421341,0.22235075828968753,-0.016525951354252662,-0.031520290079532845,0.28724249299280447,-0.07918840212888968,-0.01652595135425276,-0.05273866419718239,-0.07594068876829904,0.012577918446154118,-0.22928319251426807,1.0,-0.041353479983206834,-0.37034719385903797,-0.3707792069728997,-0.523210418625036,0.2746099109529897,-0.37216172013611015,-0.25062609291360344,0.11971568653664019,-0.07942311578466267,-0.5794750869227141,-0.5671224078329256,-0.5875532353655623,0.4474145536038114,-0.30425652527938385,-0.5914684334061787,0.2702760460359723,-0.44789977141144266,0.440394203484057,0.2794394571733593,-0.21099337698410636,-0.22811284837334178,-0.23016420083625777,-0.46472319639876886,-0.4604931077512734,-0.35089976908260584,0.19777763511366464,-0.5645721864389562,-0.24645191839910943,0.035683909743083574,0.10349255972326157,-0.09719934722562544,0.1956718646054207,-0.22838096782298445,-0.16387655455835815,-0.12407545875020752,-0.22546009086034566,-0.20758398249413323,0.019454766811852306,-0.2372871037723371
volume_change,0.033002455620318345,0.04096900561674283,0.020950865385572878,0.03204306634093763,0.3715094575976966,,,0.0330268448757021,0.033033237038050695,0.03277844430112986,0.03239362768231068,0.03200935640509257,0.03143172452283663,0.029558658337080088,-0.009760951666665596,-0.01776894359082269,0.03318003231650178,0.03346343412323777,0.03222154929207061,0.03078153372377103,0.2383949753386278,0.04452942116124962,0.02277203808104699,0.018142479069981756,0.01568783811349682,0.015058986717453817,0.017663693933830785,0.015373114466825948,0.013266890127806878,0.00662985810068515,0.009098571382875629,0.013588660238475343,0.018003571814347828,0.020538642633819663,0.021810462972386313,-0.0005387871304364907,0.029475920876504903,0.03497357562388012,0.03222154929207061,-0.04682089635556463,0.00914986150195398,-0.012086930613611001,0.004980075780520243,0.00806950845610123,-0.02869949112398272,0.011177428765555256,0.004980075780520251,-0.0038630337755536123,0.0027000550727673267,-0.0013954398030853626,0.03204306634093766,-0.041353479983206834,1.0,0.042698764841051215,0.04129424063523538,0.05890733240317339,-0.022343356093009147,0.03846731638992867,0.030442119601627324,-0.014635372756322571,0.023973925796731674,0.054521925670632604,0.04659085623476711,0.05102675656275411,-0.008423037078648903,0.003612048605002728,0.05378919444492842,-0.021651851291929067,0.05463089789751302,-0.018890229304644773,0.02395832040645366,0.017430636075198822,0.06232963377766703,0.03284987172091995,0.05588744230835601,0.053076160790382416,0.040181039152216144,0.022253715012209442,0.05501038250381352,0.035750587442040585,0.0018858609350521436,-0.018080000611742954,0.017456636505488548,0.036737180871627084,0.01378139761026548,0.05955369169747093,0.062440318666114034,0.014476778301311185,0.018935221684770177,0.029689523594105052,0.009564319750898621
QQQ,0.9185404295996342,0.9173544781256183,0.9210795754773392,0.9192293279472826,0.3193178996794748,,,0.9193934781912261,0.9192972638674569,0.9191823973988852,0.9189072519790451,0.9181802654253067,0.9071904166466163,0.8829803555668256,0.3535249733014437,0.27936824230097107,0.9188464664496505,0.9182542292481379,0.9170776201422727,0.9156351390161288,0.6815825215188188,0.7415177453491228,0.7571844463205742,0.7639258202835004,0.7704254162687102,0.7766866608740026,0.7828989204149575,0.7623818449980007,0.7383483331788144,0.7520186345120593,0.7633210736063731,0.7700286289757049,0.14721054562403033,0.23309343526879878,0.2496249406218261,-0.013155377577518331,0.9059674111419392,0.9211502831006921,0.9170776201422727,-0.28302244965480605,0.5667875718621445,0.3726576197450417,0.10726326505207658,0.11612973900273243,-0.1532850568987388,0.0679861665999564,0.10726326505207665,0.06870425777562637,0.0551770628207718,0.02163728835306186,0.9192293279472827,-0.37034719385903797,0.042698764841051215,1.0,0.9913867419157264,0.64091575449505,0.18452884538623496,0.8963642645816279,0.8647917776104234,-0.45895218023440343,0.852546185524327,0.49257596653231245,0.43347542066048694,0.6825398048170487,0.055196413486970554,0.44452287104132,0.7437853582546399,0.18845881083593483,0.3729793528547189,0.13368826731894293,-0.4345355037908978,0.41616106417531173,0.7633081423887088,0.9186489985424432,0.8857836906299961,0.8974244804000918,0.5379867056915851,-0.5643556916332493,0.7731290292741264,0.9251835870408659,0.4991538787181647,-0.1438950975644618,0.0928878883193987,-0.37337896341099935,0.4410282865041595,0.32319531758593073,0.2594201756452733,0.44015848666866264,0.3728349469150371,-0.06812020235013345,0.47149125038832884
SPX,0.9188284505095554,0.9174365164619125,0.9214744888054686,0.9193197246463335,0.32394310700819245,,,0.9198617089666796,0.9201879764569874,0.920392443710871,0.9206033967732302,0.9207358591832409,0.9158780938115197,0.8991299050345942,0.3662010308367184,0.2935423087667968,0.9193248375688183,0.9191829104771564,0.9187757854301686,0.9180262871887305,0.6860422248011543,0.7467071802705214,0.7629804659778723,0.770081383977821,0.77699796380589,0.783859838322099,0.7936243414544031,0.776744896014918,0.7435371367918547,0.7578356790787754,0.7702694738192163,0.7771632483128845,0.1284349023005481,0.2148965382830211,0.23046234033878119,-0.013218789456574063,0.9073642705399393,0.9231669576532002,0.9187757854301686,-0.28577716529754205,0.561177037189781,0.3626718538504288,0.09745316013559717,0.10599723801809072,-0.15631086551933662,0.057927179380345785,0.09745316013559735,0.05035673801900415,0.03719613381868852,0.0157650439228498,0.919319724646334,-0.3707792069728997,0.04129424063523538,0.9913867419157264,1.0,0.662201562692876,0.14133868087538,0.9118966330629661,0.8727967065912361,-0.4214953500171433,0.8448921158605786,0.5035853134817322,0.42908022918934874,0.7032839892001965,0.012997577349565023,0.5154466218154616,0.7605310728053625,0.1450994267387026,0.410412815031349,0.11614920953332096,-0.38882081783734657,0.3669353952705889,0.7566940116377404,0.9189363356607727,0.8925054228110922,0.9039859485176573,0.5197372932306541,-0.596658408865609,0.7840493588744876,0.9266882296818754,0.45747740609799364,-0.1901743211053968,0.029088477877206698,-0.37636100213984763,0.4446528117666394,0.32403253268561755,0.2592445476010444,0.4422906325302062,0.3742715358648901,-0.0687569030066753,0.4729243929300514
UUP,0.4923600684676496,0.4886733563694021,0.49798740103378625,0.4927374162026977,0.04996822724122564,,,0.49292495711121087,0.49274345853454693,0.49242269413165185,0.49175995542792994,0.49036428206616317,0.479479240873536,0.471318947161371,-0.09657356695352151,-0.23727185758965375,0.49268824267508915,0.49237484515899227,0.4911279839774129,0.4889834478530952,0.33411532193785726,0.36181724103830715,0.36765276498380217,0.3695717768527723,0.370775890394794,0.37059952613244607,0.34614817825083244,0.3006096990085029,0.3603066904261382,0.3649263422366959,0.3670097428065357,0.3669537010699228,0.09071844271561874,0.14484561979886415,0.1587509714750629,-0.02036775296430429,0.4656497119354305,0.5149405984034104,0.4911279839774129,-0.38001258537382193,0.09192889617742225,-0.20388130779246436,0.04108631622811866,0.04442209875552242,-0.13421555660088866,0.04474186896539357,0.04108631622811884,0.012842610910295017,0.03384143398339292,0.003280808005271457,0.49273741620269657,-0.523210418625036,0.05890733240317339,0.64091575449505,0.662201562692876,1.0,-0.572942424167824,0.6570228305505373,0.44788208042878574,-0.09596484767904366,0.27069409219338725,0.9335849014616665,0.8264644190049021,0.947940283425102,-0.48903796153934603,0.4533614617111416,0.9404736562292931,-0.5699443126060492,0.9308295043934608,-0.5197845368608808,-0.19073791929647732,0.21898747260018545,0.691305783462173,0.4925214134824914,0.8360324536278521,0.8439926114110408,0.5624466323203692,-0.457718639382299,0.9368494327679212,0.5175646723529267,-0.0398152983674507,-0.13718681688840662,0.22324640123947392,-0.152561651654464,0.1781617535606179,0.13308553966495068,0.10679045712510683,0.1780640260587895,0.15014995986182791,-0.028785518175108483,0.19149710818660026
EURUSD,0.3117410206961633,0.31497753634413655,0.30724246048539267,0.3120454000387544,0.2749256645907603,,,0.3114267601743139,0.3105929369061715,0.31021135967141644,0.31001103229870275,0.31023248805996434,0.30797546275488574,0.28546719578002816,0.511026833884125,0.5984233197211575,0.31126603196262204,0.30994697579996916,0.30823237599527276,0.30823482754409437,0.2827441369485524,0.30776004472547064,0.31592454609373233,0.32016852916620425,0.32523692625404066,0.3323584206049495,0.3741956633901201,0.4045872284341267,0.3059288536138825,0.31385819258568226,0.32199390467532,0.327821738016769,0.09314539164139107,0.07920189094181292,0.07215227609806975,0.03804668216590661,0.32846545305502095,0.2830526908373835,0.30823237599527276,0.19098456550285034,0.44929471665884724,0.559583557945027,0.09460185239624183,0.10690189787358197,0.014857992158777974,0.050928819325750184,0.09460185239624166,0.08878187409162348,0.06409337006028994,0.015032573356548026,0.3120454000387544,0.2746099109529897,-0.022343356093009147,0.18452884538623496,0.14133868087538,-0.572942424167824,1.0,0.15435337275272915,0.38952494622119993,-0.5070176302301258,0.5510186880192706,-0.5636772126649351,-0.4561640994760687,-0.4385545745214496,0.762914126767582,-0.26081892614964935,-0.3655791874557644,0.9964972220058603,-0.7890922523003023,0.7460534809112146,-0.1990199725861971,0.2151538307859705,0.013972516709480708,0.3116256835736264,-0.07179430722593236,-0.06800605153585124,-0.08817864992940064,0.028154488682179225,-0.31989263280146946,0.2899535769818694,0.5266862284871653,0.12508055707015447,-0.10543835327949384,-0.21002317177783603,0.25083921527180364,0.18113083548697104,0.14238867878708106,0.2440991931062389,0.21343348649435798,-0.027772704384110038,0.2576026478329955
GOLD,0.8902526405610746,0.8874344977720353,0.893876086887372,0.8905368378766376,0.3300763008452485,,,0.891530547610687,0.8923283945210442,0.893025693008824,0.894249051079476,0.8966326319360041,0.9106983774752456,0.9156252528780002,0.399412874975061,0.3468038465265229,0.8910602230104094,0.8913801264775154,0.8916316739504584,0.8929635216129829,0.688997884854974,0.7475777152104989,0.7617832220497514,0.7681236622396603,0.7751276208840024,0.7842558347391023,0.8217927298865879,0.8297507019069105,0.7444072545832924,0.7555943635664373,0.7653450153862684,0.773036755876388,0.11578076072278648,0.16730431920072295,0.17229750938321609,0.013625203732758074,0.8757438803297514,0.9012249367419304,0.8916316739504584,-0.28346444314866287,0.4817476042814002,0.35709217055038667,0.09386497085973435,0.1017573043909515,-0.20150204425552487,0.057712546683800464,0.09386497085973455,0.036544591470457084,0.032039682842230896,0.008848919107766409,0.8905368378766374,-0.37216172013611015,0.03846731638992867,0.8963642645816279,0.9118966330629661,0.6570228305505373,0.15435337275272915,1.0,0.9283110774257645,-0.43816369142214745,0.8257569171538379,0.5487581503473201,0.4410784903398908,0.7341951849329182,-0.011372405352521365,0.5871930756947601,0.7769936977911682,0.15980084748963258,0.41964828232753526,0.09275918657541951,-0.17639983704198128,0.2686716609148834,0.7355549584192042,0.8903457072340116,0.9225706126357146,0.9362796820444607,0.43755505654107485,-0.559736463817973,0.7910461365545663,0.9014932619513891,0.3635167325147201,-0.18927187041455967,-0.0976859291359698,-0.4394522751347486,0.5253276765620413,0.3893723587170486,0.32399044791520715,0.5351068777671695,0.4367990536944115,-0.08883992347967161,0.5789223135092647
